0;235;240;20,87;0
0;235;239,17;20,87;0
0;235;238,33;20,87;0
0;236;239,17;20,87;0
0;239;239,17;20,87;0
0;239;237,5;20,87;0
0;239;238,33;20,87;0
0;239;239,17;20,87;0
0;238;240;20,87;0
0;237;240,83;20,87;0
0;237;240;20,87;0
0;238;240;20,87;0
0;237;239,17;20,87;0
0;235;239,17;20,94;0
0;235;239,17;20,87;0
0;235;240;20,87;0
0;234;240;20,87;0
0;234;240;20,87;0
0;235;239,17;20,87;0
0;235;240,83;20,87;0
0;237;240;20,87;0
0;237;240,83;20,94;0
0;236;240;20,87;0
0;236;240;20,94;0
0;236;238,33;20,87;0
0;236;236,67;20,87;0
0;236;237,5;20,87;0
0;236;235,83;20,87;0
0;237;241,67;20,87;0
0;236;238,33;20,87;0
0;236;241,67;20,87;0
0;237;241,67;20,87;0
0;237;240;20,87;0
0;236;239,17;20,87;0
0;237;235;20,87;0
0;236;237,5;20,87;0
0;236;238,33;20,94;0
0;236;236,67;20,94;0
0;234;232,5;20,94;0
0;234;231,67;20,87;0
0;234;231,67;20,87;0
0;234;232,5;20,87;0
0;234;233,33;20,94;0
0;236;233,33;20,87;0
0;236;233,33;20,87;0
0;237;233,33;20,94;0
0;237;236,67;20,94;0
0;236;239,17;20,94;0
0;236;234,17;20,87;0
0;236;232,5;20,94;0
0;236;230;20,87;0
0;237;229,17;20,94;0
0;237;229,17;20,94;0
0;240;229,17;20,87;0
0;241;228,33;20,87;0
0;241;229,17;20,94;0
0;241;229,17;20,87;0
0;241;228,33;20,94;0
0;241;228,33;20,87;0
0;241;228,33;20,87;0
0;241;229,17;20,94;0
0;241;229,17;20,87;0
0;240;230,83;20,94;0
0;242;232,5;20,87;0
0;240;235,83;20,94;0
